MI,1990,52673.0
MI,1993,52775.0
MI,1992,53425.0
MI,1995,56296.0
MI,1994,55845.0
MI,1997,57064.0
MI,1996,59024.0
MI,1999,65583.0
MI,1998,60777.0
MI,2013,57559.0
MI,2002,56275.0
MI,2003,58019.0
MI,2000,62637.0
MI,2001,60305.0
MI,2006,57187.0
MI,2007,56437.0
MI,2004,53022.0
MI,2005,55747.0
MI,2008,54809.0
MI,2009,50809.0
RI,2015,55701.0
RI,2014,58700.0
RI,2011,51675.0
RI,2010,56120.0
RI,2012,57877.0
RI,1991,52351.0
RI,1990,56247.0
RI,1993,54143.0
RI,1992,50387.0
RI,1995,54647.0
RI,1994,50533.0
RI,1997,51253.0
RI,1996,55655.0
RI,1999,60788.0
RI,1998,59127.0
RI,2013,57311.0
RI,2002,55882.0
RI,2003,57618.0
RI,2000,58075.0
RI,2001,61210.0
RI,2006,63170.0
RI,2007,61970.0
RI,2004,60148.0
RI,2005,60057.0
RI,2008,58611.0
RI,2009,57040.0
KS,2015,54865.0
KS,2014,53505.0
KS,2011,48633.0
KS,2010,50066.0
KS,2012,51619.0
KS,1991,49734.0
KS,1990,52638.0
KS,1993,48102.0
KS,1992,50245.0
KS,1995,46892.0
KS,1994,44826.0
KS,1997,53719.0
KS,1996,49032.0
KS,1999,53145.0
KS,1998,53350.0
KS,2013,48658.0
KS,2002,56148.0
KS,2003,57001.0
KS,2000,56509.0
KS,2001,55443.0
KS,2006,53549.0
KS,2007,55439.0
KS,2004,51529.0
KS,2005,51007.0
KS,2008,52706.0
KS,2009,49399.0
MT,2015,51395.0
MT,2014,51161.0
MT,2011,42447.0
MT,2010,44876.0
MT,2012,46545.0
MT,1991,42149.0
MT,1990,41128.0
MT,1993,42770.0
MT,1992,43918.0
MT,1995,42898.0
MT,1994,43732.0
MT,1997,43027.0
MT,1996,43162.0
MT,1999,44166.0
MT,1998,45889.0
MT,2013,43958.0
MT,2002,45893.0
MT,2003,43954.0
MT,2000,45110.0
MT,2001,43008.0
MT,2006,48321.0
MT,2007,49904.0
MT,2004,42607.0
MT,2005,45285.0
MT,2008,47227.0
MT,2009,44671.0
MS,2015,40037.0
MS,2014,35562.0
MS,2011,43304.0
MS,2010,41484.0
MS,2012,37825.0
MS,1991,33063.0
MS,1990,35503.0
MS,1993,35856.0
MS,1992,34058.0
MS,1995,41014.0
MS,1994,40201.0
MS,1997,41977.0
MS,1996,40142.0
MS,1999,46215.0
MS,1998,42319.0
MS,2013,32905.0
MS,2002,40685.0
MS,2003,42176.0
MS,2000,47205.0
MS,2001,40377.0
MS,2006,40831.0
MS,2007,42615.0
MS,2004,43610.0
MS,2005,39899.0
MS,2008,40122.0
MS,2009,38751.0
SC,2015,46360.0
SC,2014,44981.0
SC,2011,42243.0
SC,2010,45330.0
SC,2012,45836.0
SC,1991,46624.0
SC,1990,50558.0
SC,1993,42096.0
SC,1992,45662.0
SC,1995,44929.0
SC,1994,47238.0
SC,1997,50465.0
SC,1996,52162.0
SC,1999,51884.0
SC,1998,48345.0
SC,2013,44327.0
SC,2002,49815.0
SC,2003,49587.0
SC,2000,51707.0
SC,2001,50518.0
SC,2006,46572.0
SC,2007,50542.0
